,buy,hold,sell,symbol,timestamp
139,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
140,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
141,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
142,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
143,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
144,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
145,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
146,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
147,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
148,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
149,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
150,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
151,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
152,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
153,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
154,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
155,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
156,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
157,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
158,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
159,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
160,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
161,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
162,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
163,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
164,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
165,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
166,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
167,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
168,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
169,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
170,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
171,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
172,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
173,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
174,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
175,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
176,1,0,1,USDC_XLM,2023-12-30 15:48:10.255531
177,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
178,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
179,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
180,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
181,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
182,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
183,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
184,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
185,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
186,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
187,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
188,0,0,0,USDC_XLM,2023-12-30 15:48:10.255531
189,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
190,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
191,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
192,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
193,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
194,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
195,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
196,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
197,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
198,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
199,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
200,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
201,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
202,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
203,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
204,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
205,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
206,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
207,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
208,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
209,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
210,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
211,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
212,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
213,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
214,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
215,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
216,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
217,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
218,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
219,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
220,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
221,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
222,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
223,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
224,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
225,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
226,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
227,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
228,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
229,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
230,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
231,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
232,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
233,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
234,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
235,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
236,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
237,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
238,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
239,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
240,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
241,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
242,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
243,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
244,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
245,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
246,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
247,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
248,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
249,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
250,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
251,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
252,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
253,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
254,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
255,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
256,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
257,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
258,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
259,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
260,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
261,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
262,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
263,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
264,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
265,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
266,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
267,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
268,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
269,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
270,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
271,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
272,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
273,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
274,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
275,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
276,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
277,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
278,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
279,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
280,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
281,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
282,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
283,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
284,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
285,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
286,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
287,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
288,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
289,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
290,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
291,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
292,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
293,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
294,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
295,100,0,-100,USDC_XLM,2023-12-30 15:48:10.255531
